4.0	endettement	0.9144635693307518	0.7446166038448464
2.0	endettement	0.9058230082126213	0.5672372371792938
1.0	credits renouvelables recurrents	0.963522847810654	0.4201954811133858
2.0	difficultes de gestion	0.6700924948192609	0.5024330719247078
5.0	microcredit social	0.33637962518435127	0.5765688167949408
1.0	impayes	0.2746943724528652	0.16503183971336655
5.0	microcredit personnel	0.695436159178639	0.7331150383369753
2.0	surendettement	0.6970062991619976	0.7851691444972074
4.0	endettement	0.21536958358213576	0.5073367737091359
2.0	difficultes de gestion	0.7897679613179535	0.4827149069680081
4.0	surendettement	0.7757451315359314	0.9269791623611773
4.0	endettement	0.4679679014316388	0.4090753061056267
4.0	surendettement	0.5070328575733136	0.08947926255159
4.0	procedures collectives	0.24218688826107826	0.43199987708548193
2.0	impayes	0.9562647974158457	0.1504728566216813
2.0	surendettement	0.5396912346755355	0.6690229240027473
4.0	endettement	0.604891791617886	0.08603712741593017
2.0	difficultes de gestion	0.10434276396432496	0.44367014805864446
2.0	reamenagement	0.8525564250167944	0.8442232123910401
1.0	credits renouvelables recurrents	0.7519967712120113	0.022937221670220942
1.0	endettement	0.5806410115867988	0.698070205510926
4.0	surendettement	0.537862633521177	0.5060482623012038
4.0	reamenagement	0.8334813346238263	0.2524297591574748
2.0	surendettement	0.6242814279304045	0.7154039406539311
2.0	surendettement	0.9864466008565331	0.4797119500321403
4.0	surendettement	0.7281510432853767	0.4319792167158818
1.0	impayes	0.7928482454629665	0.7514899537293592
4.0	impayes	0.024834200814937146	0.05543034356551446
1.0	credits renouvelables recurrents	0.6929078295241489	0.8311085315458369
1.0	difficultes de gestion	0.2943778503672806	0.11547928780248884
0.0	endettement	0.9197129713556815	0.6224508250587552
4.0	surendettement	0.7977930868660816	0.7249726511125704
4.0	microcredit personnel	0.001789792768120968	0.8350455567833559
4.0	difficultes de gestion	0.2974074558303407	0.7640311454579728
4.0	multiendettement	0.931062082565038	0.9427906523871373
4.0	surendettement	0.9598323082311527	0.9745391749711108
4.0	endettement	0.6963170743237824	0.5678470225772199
1.0	endettement	0.09383383894514497	0.46220959584284704
2.0	impayes	0.3980887829101938	0.6805249649497607
4.0	surendettement	0.21355263386453016	0.9418989855948933
1.0	endettement	0.46661447463667116	0.9369003047195978
0.0	difficultes de gestion	0.9177187244636121	0.20432742427750872
3.0	reamenagement	0.4727392987159317	0.7643971880821477
4.0	accident de la vie	0.392290332221081	0.6680834705860823
1.0	endettement	0.4665264227042957	0.7561818551288301
4.0	endettement	0.3663247946884196	0.21377483251136764
2.0	difficultes de gestion	0.031447034609008995	0.8399542067432462
4.0	endettement	0.5737342467339583	0.3932219696640221
4.0	mal-endettement	0.4583795348116009	0.591303873210086
2.0	endettement	0.8921357390953516	0.8748210062873137
4.0	difficultes de gestion	0.6898952755676868	0.3854088020689108
4.0	surendettement	0.28295458614312174	0.7042496551146543
4.0	endettement	0.6642588791152125	0.2679893491394012
4.0	surendettement	0.1700520088969586	0.18220285342990472
5.0	microcredit personnel	0.03452755699712795	0.5440996336472701
4.0	surendettement	0.2412599339085556	0.4992912007020841
1.0	impayes	0.41809003332714156	0.2591080730723617
4.0	difficultes de gestion	0.9819529015619968	0.38474914919668834
2.0	reamenagement	0.3599219343626797	0.8534021690757152
1.0	reamenagement	0.4454127010134492	0.2711376400943063
2.0	difficultes de gestion	0.6255270451955031	0.7826751373146966
4.0	surendettement	0.42427896092622874	0.23873379314134546
6.0	procedures collectives	0.8327725115706027	0.9628944673842904
4.0	microcredit social	0.8327645058834408	0.6699509627680229
2.0	endettement	0.8489589405470649	0.8488268194882133
5.0	microcredit personnel	0.3269594606044405	0.1781254864567594
2.0	endettement	0.32874058943328066	0.3320215252021276
4.0	surendettement	0.8793998175968754	0.8298071344448045
2.0	endettement	0.6555702339679179	0.16358775022214223
3.0	impayes	0.9519870416664897	0.1920760681414797
3.0	endettement	0.5922330291775778	0.6850921183651368
1.0	impayes	0.9578490063192642	0.3398880161821337
3.0	surendettement	0.8460651675423523	0.8790642123914294
2.0	reamenagement	0.8417616589156032	0.12022732090594501
1.0	microcredit social	0.5954287381243972	0.25996104475251103
4.0	surendettement	0.38270251119646603	0.6585170550504968
2.0	endettement	0.12946751354942465	0.6681464698910663
4.0	surendettement	0.47873635009799387	0.06863639895517559
